"Id","Weekly_Sales"
"1_23_2013-03-15",3119.12
"1_23_2013-03-22",2511.83
"1_23_2013-03-29",7073.77
"1_23_2013-04-05",1622.61
"1_23_2013-04-12",16501.99
"1_23_2013-04-19",3937.59
"1_23_2013-04-26",1451.96
"1_23_2013-05-03",5352.55
"1_23_2013-05-10",20707.62
"1_23_2013-05-17",73504.68
"1_23_2013-05-24",586.49
"1_23_2013-05-31",2507.48
"1_23_2013-06-07",8022.64
"1_23_2013-06-14",16964.23
"1_23_2013-06-21",86442.53
"1_23_2013-06-28",42276.55
"1_23_2013-07-05",297.5
"1_23_2013-07-12",12695.7
"1_23_2013-07-19",37433.66
"1_23_2013-07-26",1008
"1_24_2012-11-02",1852.48
"1_24_2012-11-09",57819.87
"1_24_2012-11-16",65605.04
"1_24_2012-11-23",1700.85
"1_24_2012-11-30",6108.82
"1_24_2012-12-07",10809.86
"1_24_2012-12-14",7968.85
"1_24_2012-12-21",73539.46
"1_24_2012-12-28",2915.01
"1_24_2013-01-04",1519.18
"1_24_2013-01-11",2427.46
"1_24_2013-01-18",2145.42
"1_24_2013-01-25",7062.96
"1_24_2013-02-01",9248.23
"1_24_2013-02-08",11112.01
"1_24_2013-02-15",4667.16
"1_24_2013-02-22",14728.57
"1_24_2013-03-01",6176.87
"1_24_2013-03-08",21376.42
"1_24_2013-03-15",140411.05
"1_24_2013-03-22",3689.44
"1_24_2013-03-29",34151.42
"1_24_2013-04-05",13738.46
"1_24_2013-04-12",0
"1_24_2013-04-19",33780.2
"1_24_2013-04-26",25331.83
"1_24_2013-05-03",11702.08
"1_24_2013-05-10",43753.43
"1_24_2013-05-17",1451.96
"1_24_2013-05-24",31186
"1_24_2013-05-31",16501.99
"1_24_2013-06-07",31542.9
"1_24_2013-06-14",225.3
"1_24_2013-06-21",4480.61
"1_24_2013-06-28",73504.68
"1_24_2013-07-05",18378.16
"1_24_2013-07-12",8813.08
"1_24_2013-07-19",5107.73
"1_24_2013-07-26",5637.52
"1_25_2012-11-02",2511.83
"1_25_2012-11-09",2315
"1_25_2012-11-16",43660.6
"1_25_2012-11-23",634.48
"1_25_2012-11-30",11228.15
"1_25_2012-12-07",8022.64
"1_25_2012-12-14",6350.26
"1_25_2012-12-21",1622.61
"1_25_2012-12-28",20707.62
"1_25_2013-01-04",1438.75
"1_25_2013-01-11",0
"1_25_2013-01-18",113021.23
"1_25_2013-01-25",1852.48
"1_25_2013-02-01",35356.12
"1_25_2013-02-08",3534.93
"1_25_2013-02-15",941.6
"1_25_2013-02-22",2695.82
"1_25_2013-03-01",16964.23
"1_25_2013-03-08",61140.38
"1_25_2013-03-15",720.98
"1_25_2013-03-22",16655.06
"1_25_2013-03-29",586.49
"1_25_2013-04-05",3937.59
"1_25_2013-04-12",1888.9
"1_25_2013-04-19",78264.14
"1_25_2013-04-26",29454.09
"1_25_2013-05-03",10315.1
"1_25_2013-05-10",2278.6
"1_25_2013-05-17",7968.85
"1_25_2013-05-24",9296.13
"1_25_2013-05-31",6400.8
"1_25_2013-06-07",456
"1_25_2013-06-14",86442.53
"1_25_2013-06-21",37433.66
"1_25_2013-06-28",4983.9
"1_25_2013-07-05",45365.88
"1_25_2013-07-12",12695.7
"1_25_2013-07-19",1842.47
"1_25_2013-07-26",11516.77
"1_26_2012-11-02",2548.97
"1_26_2012-11-09",65605.04
"1_26_2012-11-16",57819.87
"1_26_2012-11-23",327
"1_26_2012-11-30",12388.85
"1_26_2012-12-07",3981.09
"1_26_2012-12-14",5455.8
"1_26_2012-12-21",1022
"1_26_2012-12-28",9723.63
"1_26_2013-01-04",18537.41
"1_26_2013-01-11",0
"1_26_2013-01-18",223.46
"1_26_2013-01-25",35049.26
"1_26_2013-02-01",641.94
"1_26_2013-02-08",7360.8
"1_26_2013-02-15",33524.28
"1_26_2013-02-22",13364.03
"1_26_2013-03-01",19427.31
"1_26_2013-03-08",50581.06
"1_26_2013-03-15",8955.94
"1_26_2013-03-22",28307.43
"1_26_2013-03-29",36.64
"1_26_2013-04-05",3986.97
"1_26_2013-04-12",8168.45
"1_26_2013-04-19",13026.55
"1_26_2013-04-26",1915.13
"1_26_2013-05-03",39360.34
"1_26_2013-05-10",12320.57
"1_26_2013-05-17",16911.18
"1_26_2013-05-24",23510.49
"1_26_2013-05-31",38317.89
"1_26_2013-06-07",5646.11
"1_26_2013-06-14",4894.83
"1_26_2013-06-21",67139.26
"1_26_2013-06-28",4206.91
"1_26_2013-07-05",6969.74
"1_26_2013-07-12",31967.59
"1_26_2013-07-19",31164.04
"1_26_2013-07-26",2315
"1_27_2012-11-02",2418
"1_27_2012-11-09",10085.87
"1_27_2012-11-16",76847.82
"1_27_2012-11-23",9873.73
"1_27_2012-11-30",8128.57
"1_27_2012-12-07",16556.71
"1_27_2012-12-14",63151.36
"1_27_2012-12-21",20420.49
"1_27_2012-12-28",8798.84
"1_27_2013-01-04",39305.13
"1_27_2013-01-11",62524.58
"1_27_2013-01-18",1622.63
"1_27_2013-01-25",4983.9
"1_27_2013-02-01",400
"1_27_2013-02-08",147179.82
"1_27_2013-02-15",1271.66
"1_27_2013-02-22",3009.44
"1_27_2013-03-01",3558.71
"1_27_2013-03-08",3107.1
"1_27_2013-03-15",2548.97
"1_27_2013-03-22",2571.73
"1_27_2013-03-29",115507.25
"1_27_2013-04-05",22429.17
"1_27_2013-04-12",359.5
"1_27_2013-04-19",9587.35
"1_27_2013-04-26",62168.8
"1_27_2013-05-03",43041.97
"1_27_2013-05-10",21408.85
"1_27_2013-05-17",15583.82
"1_27_2013-05-24",973.9
"1_27_2013-05-31",88941.55
"1_27_2013-06-07",8250.23
"1_27_2013-06-14",11516.77
"1_27_2013-06-21",78072.5
"1_27_2013-06-28",881
"1_27_2013-07-05",5616.96
"1_27_2013-07-12",66858.78
"1_27_2013-07-19",2542.17
"1_27_2013-07-26",11.97
"1_28_2012-11-02",4223.42
"1_28_2012-11-09",38096.04
"1_28_2012-11-16",7122.71
"1_28_2012-11-23",36988.49
"1_28_2012-11-30",223.46
"1_28_2012-12-07",7499.33
"1_28_2012-12-14",4172.08
"1_28_2012-12-21",6300.81
"1_28_2012-12-28",25295.03
"1_28_2013-01-04",17331.87
"1_28_2013-01-11",745.15
"1_28_2013-01-18",3725.26
"1_28_2013-01-25",19404.9
"1_28_2013-02-01",37764.38
"1_28_2013-02-08",13046.77
"1_28_2013-02-15",1022
"1_28_2013-02-22",20985.41
"1_28_2013-03-01",2571.73
"1_28_2013-03-08",5569.54
"1_28_2013-03-15",119807.63
"1_28_2013-03-22",10815.19
"1_28_2013-03-29",39360.34
"1_28_2013-04-05",13164.86
"1_28_2013-04-12",3673.37
"1_28_2013-04-19",14590.46
"1_28_2013-04-26",13300.13
"1_28_2013-05-03",2101.84
"1_28_2013-05-10",62168.8
"1_28_2013-05-17",10461.07
"1_28_2013-05-24",2500
"1_28_2013-05-31",12320.57
"1_28_2013-06-07",881
"1_28_2013-06-14",12388.85
"1_28_2013-06-21",91093.52
"1_28_2013-06-28",38317.89
"1_28_2013-07-05",31533.84
"1_28_2013-07-12",12648.11
"1_28_2013-07-19",64979.66
"1_28_2013-07-26",600
"1_29_2012-11-02",25933.04
"1_29_2012-11-09",8467.27
"1_29_2012-11-16",6598.42
"1_29_2012-11-23",661
"1_29_2012-11-30",2367.25
"1_29_2012-12-07",89029.26
"1_29_2012-12-14",66858.78
"1_29_2012-12-21",50581.06
"1_29_2012-12-28",10179.01
"1_29_2013-01-04",21248.19
"1_29_2013-01-11",5715.09
"1_29_2013-01-18",12687.47
"1_29_2013-01-25",8813.08
"1_29_2013-02-01",31967.59
"1_29_2013-02-08",9587.35
"1_29_2013-02-15",22301.66
"1_29_2013-02-22",18292.4
"1_29_2013-03-01",16849.62
"1_29_2013-03-08",81287.05
"1_29_2013-03-15",36733.72
"1_29_2013-03-22",43041.97
"1_29_2013-03-29",39305.13
"1_29_2013-04-05",2007.88
"1_29_2013-04-12",973.9
"1_29_2013-04-19",3522.35
"1_29_2013-04-26",5616.96
"1_29_2013-05-03",2542.17
"1_29_2013-05-10",78427.95
"1_29_2013-05-17",72596.77
"1_29_2013-05-24",12154.59
"1_29_2013-05-31",3043.25
"1_29_2013-06-07",155731.37
"1_29_2013-06-14",5569.54
"1_29_2013-06-21",0
"1_29_2013-06-28",3725.26
"1_29_2013-07-05",36988.49
"1_29_2013-07-12",4172.08
"1_29_2013-07-19",13046.77
"1_29_2013-07-26",6598.42
"1_30_2012-11-02",4223.42
"1_30_2012-11-09",17331.87
"1_30_2012-11-16",25933.04
"1_30_2012-11-23",31533.84
"1_30_2012-11-30",25295.03
"1_30_2012-12-07",47080.12
"1_30_2012-12-14",23867.82
"1_30_2012-12-21",19404.9
"1_30_2012-12-28",119807.63
"1_30_2013-01-04",9587.35
"1_30_2013-01-11",745.15
"1_30_2013-01-18",10815.19
"1_30_2013-01-25",13189.95
"1_30_2013-02-01",4131.49
"1_30_2013-02-08",10461.07
"1_30_2013-02-15",13300.13
"1_30_2013-02-22",50.92
"1_30_2013-03-01",40079.43
"1_30_2013-03-08",7122.71
"1_30_2013-03-15",2367.25
"1_30_2013-03-22",37764.38
"1_30_2013-03-29",21248.19
"1_30_2013-04-05",13389.35
"1_30_2013-04-12",78072.5
"1_30_2013-04-19",949.8
"1_30_2013-04-26",6300.81
"1_30_2013-05-03",277.03
"1_30_2013-05-10",38096.04
"1_30_2013-05-17",63913.1
"1_30_2013-05-24",2007.88
"1_30_2013-05-31",52872.73
"1_30_2013-06-07",18574.25
"1_30_2013-06-14",36550.46
"1_30_2013-06-21",14590.46
"1_30_2013-06-28",22301.66
"1_30_2013-07-05",64979.66
"1_30_2013-07-12",14533.65
"1_30_2013-07-19",12687.47
"1_30_2013-07-26",14659.73
"1_31_2012-11-02",1047
"1_31_2012-11-09",10502.4
"1_31_2012-11-16",600
"1_31_2012-11-23",36855.68
"1_31_2012-11-30",2557.91
"1_31_2012-12-07",91093.52
"1_31_2012-12-14",72596.77
"1_31_2012-12-21",16849.62
"1_31_2012-12-28",8467.27
"1_31_2013-01-04",2730
"1_31_2013-01-11",10225.67
"1_31_2013-01-18",7499.33
"1_31_2013-01-25",37244.73
"1_31_2013-02-01",6511.65
"1_31_2013-02-08",3522.35
"1_31_2013-02-15",8542.28
"1_31_2013-02-22",81287.05
"1_31_2013-03-01",5310.32
"1_31_2013-03-08",1786.85
"1_31_2013-03-15",3043.25
"1_31_2013-03-22",973.9
"1_31_2013-03-29",2101.84
"1_31_2013-04-05",36733.72
"1_31_2013-04-12",155731.37
"1_31_2013-04-19",661
"1_31_2013-04-26",30990.47
"1_31_2013-05-03",78427.95
"1_31_2013-05-10",22257.51
"1_31_2013-05-17",11967.5
"1_31_2013-05-24",20124.22
"1_31_2013-05-31",25957.89
"1_31_2013-06-07",36855.68
"1_31_2013-06-14",2557.91
"1_31_2013-06-21",5446.7
"1_31_2013-06-28",10502.4
"1_31_2013-07-05",734.59
"1_31_2013-07-12",39036.14
"1_31_2013-07-19",13570.7
"1_31_2013-07-26",60983.85
"1_32_2012-11-02",19412.26
"1_32_2012-11-09",2064.35
"1_32_2012-11-16",909.96
"1_32_2012-11-23",11284.27
"1_32_2012-11-30",4836.58
"1_32_2012-12-07",2745.92
"1_32_2012-12-14",23286.46
"1_32_2012-12-21",21324.05
"1_32_2012-12-28",40079.43
"1_32_2013-01-04",47080.12
"1_32_2013-01-11",8802.92
"1_32_2013-01-18",30351.71
"1_32_2013-01-25",6269.69
"1_32_2013-02-01",52872.73
"1_32_2013-02-08",63913.1
"1_32_2013-02-15",19874.3
"1_32_2013-02-22",2957.55
"1_32_2013-03-01",277.03
"1_32_2013-03-08",4172.08
"1_32_2013-03-15",37244.73
"1_32_2013-03-22",118406.27
"1_32_2013-03-29",12154.59
"1_32_2013-04-05",2166
"1_32_2013-04-12",1784.56
"1_32_2013-04-19",91386.12
"1_32_2013-04-26",40.92
"1_32_2013-05-03",4223.42
"1_32_2013-05-10",1973.92
"1_32_2013-05-17",7499.33
"1_32_2013-05-24",20526.27
"1_32_2013-05-31",587.5
"1_32_2013-06-07",0
"1_32_2013-06-14",18733.18
"1_32_2013-06-21",36550.46
"1_32_2013-06-28",11187.42
"1_32_2013-07-05",5337.27
"1_32_2013-07-12",3725.26
"1_32_2013-07-19",13189.95
"1_32_2013-07-26",3680
"1_33_2012-11-02",30797.88
"1_33_2012-11-09",949.8
"1_33_2012-11-16",10930.07
"1_33_2012-11-23",762.59
"1_33_2012-11-30",7386.27
"1_33_2012-12-07",5729.76
"1_33_2012-12-14",16473.91
"1_33_2012-12-21",9065.08
"1_33_2012-12-28",33473.25
"1_33_2013-01-04",87195.4
"1_33_2013-01-11",14578.2
"1_33_2013-01-18",30990.47
"1_33_2013-01-25",66364.92
"1_33_2013-02-01",8863.71
"1_33_2013-02-08",138638.98
"1_33_2013-02-15",10815.19
"1_33_2013-02-22",4963.89
"1_33_2013-03-01",1786.71
"1_33_2013-03-08",57718.19
"1_33_2013-03-15",5909.09
"1_33_2013-03-22",73085.02
"1_33_2013-03-29",20124.22
"1_33_2013-04-05",5554.83
"1_33_2013-04-12",0
"1_33_2013-04-19",21179.12
"1_33_2013-04-26",60983.85
"1_33_2013-05-03",4071.75
"1_33_2013-05-10",39196.18
"1_33_2013-05-17",5688.7
"1_33_2013-05-24",11387.31
"1_33_2013-05-31",5082.59
"1_33_2013-06-07",5446.7
"1_33_2013-06-14",13506.9
"1_33_2013-06-21",2166
"1_33_2013-06-28",40079.43
"1_33_2013-07-05",16473.91
"1_33_2013-07-12",11947.03
"1_33_2013-07-19",118406.27
"1_33_2013-07-26",4183.3
"1_34_2012-11-02",18574.25
"1_34_2012-11-09",28291.68
"1_34_2012-11-16",48563.69
"1_34_2012-11-23",59487.05
"1_34_2012-11-30",8042.3
"1_34_2012-12-07",7889.12
"1_34_2012-12-14",37204.72
"1_34_2012-12-21",19766.69
"1_34_2012-12-28",5725.44
"1_34_2013-01-04",2745.92
"1_34_2013-01-11",30451.14
"1_34_2013-01-18",87195.4
"1_34_2013-01-25",21075.68
"1_34_2013-02-01",33473.25
"1_34_2013-02-08",11620.37
"1_34_2013-02-15",191.13
"1_34_2013-02-22",4395
"1_34_2013-03-01",2070.4
"1_34_2013-03-08",37507.44
"1_34_2013-03-15",23169.16
"1_34_2013-03-22",7454.5
"1_34_2013-03-29",66364.92
"1_34_2013-04-05",2957.55
"1_34_2013-04-12",88138.04
"1_34_2013-04-19",38459.98
"1_34_2013-04-26",11076.38
"1_34_2013-05-03",8542.28
"1_34_2013-05-10",7890.21
"1_34_2013-05-17",2557.91
"1_34_2013-05-24",30642.53
"1_34_2013-05-31",57117.62
"1_34_2013-06-07",18733.18
"1_34_2013-06-14",65110.73
"1_34_2013-06-21",13304.61
"1_34_2013-06-28",11967.5
"1_34_2013-07-05",1316.04
"1_34_2013-07-12",73085.02
"1_34_2013-07-19",1161
"1_34_2013-07-26",1550.19
"1_35_2012-11-02",4589.36
"1_35_2012-11-09",30351.71
"1_35_2012-11-16",909.96
"1_35_2012-11-23",138638.98
"1_35_2012-11-30",14578.2
"1_35_2012-12-07",5546.97
"1_35_2012-12-14",587.5
"1_35_2012-12-21",1786.71
"1_35_2012-12-28",11187.42
"1_35_2013-01-04",4133.36
"1_35_2013-01-11",40.92
"1_35_2013-01-18",31233.17
"1_35_2013-01-25",657.41
"1_35_2013-02-01",988.95
"1_35_2013-02-08",13189.95
"1_35_2013-02-15",21179.12
"1_35_2013-02-22",21140.07
"1_35_2013-03-01",4071.75
"1_35_2013-03-08",8541.45
"1_35_2013-03-15",5554.83
"1_35_2013-03-22",4544
"1_35_2013-03-29",5446.7
"1_35_2013-04-05",33512.06
"1_35_2013-04-12",1674
"1_35_2013-04-19",40001.72
"1_35_2013-04-26",7476.75
"1_35_2013-05-03",30503.3
"1_35_2013-05-10",11994.48
"1_35_2013-05-17",8184.24
"1_35_2013-05-24",20170.38
"1_35_2013-05-31",125840.82
"1_35_2013-06-07",11076.38
"1_35_2013-06-14",191.13
"1_35_2013-06-21",4183.3
"1_35_2013-06-28",36553.82
"1_35_2013-07-05",48563.69
"1_35_2013-07-12",1106.03
"1_35_2013-07-19",2957.55
"1_35_2013-07-26",16528.29
"1_36_2012-11-02",39196.18
"1_36_2012-11-09",32633.81
"1_36_2012-11-16",4682.64
"1_36_2012-11-23",13002.03
"1_36_2012-11-30",59487.05
"1_36_2012-12-07",1161
"1_36_2012-12-14",7890.21
"1_36_2012-12-21",4735.58
"1_36_2012-12-28",5669.24
"1_36_2013-01-04",34858.03
"1_36_2013-01-11",8450.89
"1_36_2013-01-18",2652.15
"1_36_2013-01-25",13304.61
"1_36_2013-02-01",88138.04
"1_36_2013-02-08",90385.98
"1_36_2013-02-15",11187.42
"1_36_2013-02-22",13415.73
"1_36_2013-03-01",11387.31
"1_36_2013-03-08",38459.98
"1_36_2013-03-15",29345.72
"1_36_2013-03-22",633.51
"1_36_2013-03-29",23286.46
"1_36_2013-04-05",2801.79
"1_36_2013-04-12",2007.46
"1_36_2013-04-19",1316.04
"1_36_2013-04-26",587.5
"1_36_2013-05-03",65110.73
"1_36_2013-05-10",1461.99
"1_36_2013-05-17",5725.44
"1_36_2013-05-24",8730.84
"1_36_2013-05-31",4133.36
"1_36_2013-06-07",20526.27
"1_36_2013-06-14",2070.4
"1_36_2013-06-21",13075.77
"1_36_2013-06-28",31651.93
"1_36_2013-07-05",79749.8
"1_36_2013-07-12",11906.88
"1_36_2013-07-19",17500.24
"1_36_2013-07-26",62615
"1_37_2012-11-02",38407.78
"1_37_2012-11-09",151585.49
"1_37_2012-11-16",57117.62
"1_37_2012-11-23",71905.65
"1_37_2012-11-30",19494.95
"1_37_2012-12-07",14027.29
"1_37_2012-12-14",1273.4
"1_37_2012-12-21",5184.95
"1_37_2012-12-28",38125.32
"1_37_2013-01-04",8845.73
"1_37_2013-01-11",47346.32
"1_37_2013-01-18",44960.02
"1_37_2013-01-25",4544
"1_37_2013-02-01",194.98
"1_37_2013-02-08",2824.16
"1_37_2013-02-15",1691.74
"1_37_2013-02-22",13002.03
"1_37_2013-03-01",2513.16
"1_37_2013-03-08",5040.41
"1_37_2013-03-15",90385.98
"1_37_2013-03-22",11246.66
"1_37_2013-03-29",15.88
"1_37_2013-04-05",738
"1_37_2013-04-12",32723.28
"1_37_2013-04-19",7162.45
"1_37_2013-04-26",7462.19
"1_37_2013-05-03",48196.31
"1_37_2013-05-10",7602.33
"1_37_2013-05-17",33541.36
"1_37_2013-05-24",12781.11
"1_37_2013-05-31",76834.09
"1_37_2013-06-07",19391.07
"1_37_2013-06-14",2498.19
"1_37_2013-06-21",22107.7
"1_37_2013-06-28",4735.19
"1_37_2013-07-05",3905.72
"1_37_2013-07-12",5546.97
"1_37_2013-07-19",19494.95
"1_37_2013-07-26",19766.69
"1_38_2012-11-02",1573
"1_38_2012-11-09",33813.81
"1_38_2012-11-16",4589.36
"1_38_2012-11-23",12771.12
"1_38_2012-11-30",71905.65
"1_38_2012-12-07",62615
"1_38_2012-12-14",48275.27
"1_38_2012-12-21",1418.25
"1_38_2012-12-28",25492.21
"1_38_2013-01-04",3505.18
"1_38_2013-01-11",19983.27
"1_38_2013-01-18",31651.93
"1_38_2013-01-25",8450.89
"1_38_2013-02-01",38322.83
"1_38_2013-02-08",125840.82
"1_38_2013-02-15",1630.41
"1_38_2013-02-22",13304.61
"1_38_2013-03-01",2007.46
"1_38_2013-03-08",36141.27
"1_38_2013-03-15",33405.1
"1_38_2013-03-22",513.24
"1_38_2013-03-29",5488.12
"1_38_2013-04-05",560.5
"1_38_2013-04-12",2622.39
"1_38_2013-04-19",11947.03
"1_38_2013-04-26",1273.4
"1_38_2013-05-03",17500.24
"1_38_2013-05-10",8523.56
"1_38_2013-05-17",24350.67
"1_38_2013-05-24",8130.77
"1_38_2013-05-31",1369
"1_38_2013-06-07",7827.86
"1_38_2013-06-14",151585.49
"1_38_2013-06-21",38407.78
"1_38_2013-06-28",79749.8
"1_38_2013-07-05",61283.62
"1_38_2013-07-12",12195.3
"1_38_2013-07-19",12821.02
"1_38_2013-07-26",12940.92
"1_40_2012-11-02",2950
"1_40_2012-11-09",5184.95
"1_40_2012-11-16",8845.73
"1_40_2012-11-23",12109.21
"1_40_2012-11-30",8184.24
"1_40_2012-12-07",24841.76
"1_40_2012-12-14",1409.77
"1_40_2012-12-21",40.92
"1_40_2012-12-28",13002.03
"1_40_2013-01-04",22366.88
"1_40_2013-01-11",2934.74
"1_40_2013-01-18",5671.91
"1_40_2013-01-25",7462.19
"1_40_2013-02-01",217.33
"1_40_2013-02-08",127706
"1_40_2013-02-15",46465.64
"1_40_2013-02-22",19953.17
"1_40_2013-03-01",45184.22
"1_40_2013-03-08",37718.51
"1_40_2013-03-15",83098.16
"1_40_2013-03-22",11176.06
"1_40_2013-03-29",5040.41
"1_40_2013-04-05",12132.99
"1_40_2013-04-12",25442.13
"1_40_2013-04-19",2824.16
"1_40_2013-04-26",3905.72
"1_40_2013-05-03",738
"1_40_2013-05-10",30834.51
"1_40_2013-05-17",35774.76
"1_40_2013-05-24",76834.09
"1_40_2013-05-31",8433.01
"1_40_2013-06-07",46529.68
"1_40_2013-06-14",2498.19
"1_40_2013-06-21",1391.26
"1_40_2013-06-28",62567.09
"1_40_2013-07-05",502.86
"1_40_2013-07-12",4392.74
"1_40_2013-07-19",7827.86
"1_40_2013-07-26",1682.53
"1_41_2012-11-02",37941.84
"1_41_2012-11-09",33405.1
"1_41_2012-11-16",1651
"1_41_2012-11-23",1057.43
"1_41_2012-11-30",61229.13
"1_41_2012-12-07",2382.74
"1_41_2012-12-14",3505.18
"1_41_2012-12-21",18684
"1_41_2012-12-28",63770.92
"1_41_2013-01-04",19391.07
"1_41_2013-01-11",18570.59
"1_41_2013-01-18",8058.56
"1_41_2013-01-25",10369.02
"1_41_2013-02-01",7162.45
"1_41_2013-02-08",127691.17
"1_41_2013-02-15",10850.61
"1_41_2013-02-22",12771.12
"1_41_2013-03-01",19312.81
"1_41_2013-03-08",2280.34
"1_41_2013-03-15",32059.57
"1_41_2013-03-22",11870.69
"1_41_2013-03-29",500
"1_41_2013-04-05",36141.27
"1_41_2013-04-12",4801.62
"1_41_2013-04-19",4356.74
"1_41_2013-04-26",45350.26
"1_41_2013-05-03",67092.89
"1_41_2013-05-10",38322.83
"1_41_2013-05-17",1391
"1_41_2013-05-24",14027.29
"1_41_2013-05-31",6640.62
"1_41_2013-06-07",35314.89
"1_41_2013-06-14",5401.75
"1_41_2013-06-21",14732.09
"1_41_2013-06-28",9129.23
"1_41_2013-07-05",217.33
"1_41_2013-07-12",37718.51
"1_41_2013-07-19",2950
"1_41_2013-07-26",13271.3
"1_42_2012-11-02",46529.68
"1_42_2012-11-09",25231.25
"1_42_2012-11-16",11448.84
"1_42_2012-11-23",3976.42
"1_42_2012-11-30",8410.81
"1_42_2012-12-07",28952.86
"1_42_2012-12-14",502.86
"1_42_2012-12-21",19953.17
"1_42_2012-12-28",973.05
"1_42_2013-01-04",15035.51
"1_42_2013-01-11",7592.79
"1_42_2013-01-18",23356.66
"1_42_2013-01-25",5671.91
"1_42_2013-02-01",127706
"1_42_2013-02-08",3174.24
"1_42_2013-02-15",2639.81
"1_42_2013-02-22",792
"1_42_2013-03-01",30834.51
"1_42_2013-03-08",3909.02
"1_42_2013-03-15",46465.64
"1_42_2013-03-22",46039.31
"1_42_2013-03-29",55275.59
"1_42_2013-04-05",32059.57
"1_42_2013-04-12",63770.92
"1_42_2013-04-19",1391.26
"1_42_2013-04-26",10850.61
"1_42_2013-05-03",8433.01
"1_42_2013-05-10",1409.77
"1_42_2013-05-17",7566.56
"1_42_2013-05-24",41235.34
"1_42_2013-05-31",18570.59
"1_42_2013-06-07",38696.88
"1_42_2013-06-14",1593
"1_42_2013-06-21",14690.27
"1_42_2013-06-28",83931.07
"1_42_2013-07-05",3667.66
"1_42_2013-07-12",4540.27
"1_42_2013-07-19",10301.15
"1_42_2013-07-26",538
"1_44_2012-11-02",25442.13
"1_44_2012-11-09",6640.62
"1_44_2012-11-16",19312.81
"1_44_2012-11-23",37745.71
"1_44_2012-11-30",44132.05
"1_44_2012-12-07",11176.06
"1_44_2012-12-14",3536.71
"1_44_2012-12-21",2622.39
"1_44_2012-12-28",61229.13
"1_44_2013-01-04",0
"1_44_2013-01-11",1769
"1_44_2013-01-18",18684
"1_44_2013-01-25",7462.34
"1_44_2013-02-01",35314.89
"1_44_2013-02-08",4356.74
"1_44_2013-02-15",8058.56
"1_44_2013-02-22",2572.86
"1_44_2013-03-01",83098.16
"1_44_2013-03-08",4801.62
"1_44_2013-03-15",1517.77
"1_44_2013-03-22",12195.3
"1_44_2013-03-29",36666.29
"1_44_2013-04-05",67092.89
"1_44_2013-04-12",62567.09
"1_44_2013-04-19",127691.17
"1_44_2013-04-26",7462.34
"1_44_2013-05-03",13271.3
"1_44_2013-05-10",47792.13
"1_44_2013-05-17",34684.21
"1_44_2013-05-24",2950
"1_44_2013-05-31",129438.22
"1_44_2013-06-07",130
"1_44_2013-06-14",875.56
"1_44_2013-06-21",46529.68
"1_44_2013-06-28",1593
"1_44_2013-07-05",10747.37
"1_44_2013-07-12",7592.79
"1_44_2013-07-19",55347.73
"1_44_2013-07-26",14732.09
"1_45_2012-11-30",5136.25
"1_45_2012-12-07",14933.13
"1_45_2013-01-18",22392.09
"1_45_2013-02-01",9129.23
"1_45_2013-02-08",1409.77
"1_45_2013-02-15",1515.28
"1_45_2013-02-22",41235.34
"1_46_2012-11-02",8410.81
"1_46_2012-11-09",37718.51
"1_46_2012-11-16",19953.17
"1_46_2012-11-23",5938.04
"1_46_2012-11-30",83931.07
"1_46_2012-12-07",8433.01
"1_46_2012-12-14",61229.13
"1_46_2012-12-21",375
"1_46_2012-12-28",502.86
"1_46_2013-01-04",3544.7
"1_46_2013-01-11",4540.27
"1_46_2013-01-18",37745.71
"1_46_2013-01-25",30834.51
"1_46_2013-02-01",217.33
"1_46_2013-02-08",3976.42
"1_46_2013-02-15",46039.31
"1_46_2013-02-22",1769
"1_46_2013-03-01",3422.49
"1_46_2013-03-08",86785.35
"1_46_2013-03-15",12122.71
"1_46_2013-03-22",70877.39
"1_46_2013-03-29",1789.55
"1_46_2013-04-05",5671.91
"1_46_2013-04-12",2639.81
"1_46_2013-04-19",23356.66
"1_46_2013-04-26",10301.15
"1_46_2013-05-03",828
"1_46_2013-05-10",25231.25
"1_46_2013-05-17",39099.61
"1_46_2013-05-24",8512.01
"1_46_2013-05-31",19517.58
"1_46_2013-06-07",2572.86
"1_46_2013-06-14",7566.56
"1_46_2013-06-21",21302.3
"1_46_2013-06-28",20158.89
"1_46_2013-07-05",68132.38
"1_46_2013-07-12",32059.57
"1_46_2013-07-19",147310.74
"1_46_2013-07-26",4201.9
"1_47_2012-12-21",36666.29
"1_47_2013-03-01",16848.85
"1_47_2013-04-26",10850.61
"1_47_2013-05-10",5401.75
"1_48_2012-11-02",13146.9
"1_48_2012-11-09",3868.02
"1_48_2012-11-16",3320.38
"1_48_2012-11-23",40241.21
"1_48_2012-11-30",5070.49
"1_48_2012-12-07",36554.07
"1_48_2012-12-14",82109.08
"1_48_2012-12-21",1685
"1_48_2012-12-28",10051.32
"1_48_2013-01-04",50
"1_48_2013-01-11",8647.36
"1_48_2013-01-18",34684.21
"1_48_2013-01-25",214.51
"1_48_2013-02-01",12736.32
"1_48_2013-02-08",21874.45
"1_48_2013-02-15",6869.49
"1_48_2013-02-22",45561.85
"1_48_2013-03-01",16848.85
"1_48_2013-03-08",5136.25
"1_48_2013-03-15",828
"1_48_2013-03-22",527.48
"1_48_2013-03-29",60905.45
"1_48_2013-04-05",4500.12
